"","id","Idescat_code","municipality_name","year","group","group_threat","treat_ever","water_use","water_price","population","shr_left_2011","shr_left_2015","shr_left_2016","shr_14oryounger_2013","shr_65orolder_2013","shr_14oryounger_2016","shr_65orolder_2016","shr_tertiaryedu_2021","shared_basins","index_hydrological_drought"
"6673",899,"172155","VILABLAREIX",2022,0,NA,0,37.0700824499411,0.793,3396,0.359576078728236,0.606848446417248,0.64256480218281,0.164125200642055,0.122792937399679,0.172230652503794,0.14339908952959,43.7,0,1.21561338289963
"6675",899,"172155","VILABLAREIX",2021,0,NA,0,39.3317829457364,0.793,3225,0.359576078728236,0.606848446417248,0.64256480218281,0.164125200642055,0.122792937399679,0.172230652503794,0.14339908952959,43.7,0,1.21561338289963
"6677",899,"172155","VILABLAREIX",2017,0,NA,0,35.7892976588629,0.792,2691,0.359576078728236,0.606848446417248,0.64256480218281,0.164125200642055,0.122792937399679,0.172230652503794,0.14339908952959,43.7,0,1.21561338289963
"6679",899,"172155","VILABLAREIX",2024,0,NA,0,NA,0.793,3.772,0.359576078728236,0.606848446417248,0.64256480218281,0.164125200642055,0.122792937399679,0.172230652503794,0.14339908952959,43.7,0,1.21561338289963
"6681",899,"172155","VILABLAREIX",2023,0,NA,0,34.1744583808438,0.793,3508,0.359576078728236,0.606848446417248,0.64256480218281,0.164125200642055,0.122792937399679,0.172230652503794,0.14339908952959,43.7,0,1.21561338289963
"6682",902,"172168","VILADASENS",2024,0,NA,0,NA,1.488,212,0.278350515463918,0.572727272727273,0.563636363636364,0.146788990825688,0.188073394495413,0.15625,0.15625,36.5,0,0.650455927051672
"6683",902,"172168","VILADASENS",2023,0,NA,0,31.4684684684685,1.488,222,0.278350515463918,0.572727272727273,0.563636363636364,0.146788990825688,0.188073394495413,0.15625,0.15625,36.5,0,0.650455927051672
"6684",902,"172168","VILADASENS",2017,0,NA,0,38.7962962962963,0.957,216,0.278350515463918,0.572727272727273,0.563636363636364,0.146788990825688,0.188073394495413,0.15625,0.15625,36.5,0,0.650455927051672
"6685",902,"172168","VILADASENS",2019,0,NA,0,43.245,0.957,200,0.278350515463918,0.572727272727273,0.563636363636364,0.146788990825688,0.188073394495413,0.15625,0.15625,36.5,0,0.650455927051672
"6687",902,"172168","VILADASENS",2018,0,NA,0,34.6666666666667,0.957,204,0.278350515463918,0.572727272727273,0.563636363636364,0.146788990825688,0.188073394495413,0.15625,0.15625,36.5,0,0.650455927051672
"6689",902,"172168","VILADASENS",2021,0,NA,0,43.9719626168224,1.488,214,0.278350515463918,0.572727272727273,0.563636363636364,0.146788990825688,0.188073394495413,0.15625,0.15625,36.5,0,0.650455927051672
"6691",902,"172168","VILADASENS",2020,0,NA,0,34.1893203883495,1.488,206,0.278350515463918,0.572727272727273,0.563636363636364,0.146788990825688,0.188073394495413,0.15625,0.15625,36.5,0,0.650455927051672
"6693",902,"172168","VILADASENS",2022,0,NA,0,39.0185185185185,1.488,216,0.278350515463918,0.572727272727273,0.563636363636364,0.146788990825688,0.188073394495413,0.15625,0.15625,36.5,0,0.650455927051672
"6695",901,"172174","VILADAMAT",2018,0,NA,0,47.6545064377682,1.707,466,0.394422310756972,0.578947368421053,0.627376425855513,0.123620309050773,0.227373068432671,0.128755364806867,0.223175965665236,34.1,0,0.904205607476635
"6697",901,"172174","VILADAMAT",2019,0,NA,0,48.9786324786325,1.707,468,0.394422310756972,0.578947368421053,0.627376425855513,0.123620309050773,0.227373068432671,0.128755364806867,0.223175965665236,34.1,0,0.904205607476635
"6698",901,"172174","VILADAMAT",2024,0,NA,0,NA,1.707,492,0.394422310756972,0.578947368421053,0.627376425855513,0.123620309050773,0.227373068432671,0.128755364806867,0.223175965665236,34.1,0,0.904205607476635
"6699",901,"172174","VILADAMAT",2020,0,NA,0,49.9039301310044,1.707,458,0.394422310756972,0.578947368421053,0.627376425855513,0.123620309050773,0.227373068432671,0.128755364806867,0.223175965665236,34.1,0,0.904205607476635
"6701",901,"172174","VILADAMAT",2023,0,NA,0,41.1546391752577,1.707,485,0.394422310756972,0.578947368421053,0.627376425855513,0.123620309050773,0.227373068432671,0.128755364806867,0.223175965665236,34.1,0,0.904205607476635
"6704",901,"172174","VILADAMAT",2021,0,NA,0,47.7940552016985,1.707,471,0.394422310756972,0.578947368421053,0.627376425855513,0.123620309050773,0.227373068432671,0.128755364806867,0.223175965665236,34.1,0,0.904205607476635
